Year,City,Sport,Athlete,Country,Gender,Medal
2016,Rio,boxing,Evgeny Tishchenko,RUS,male,gold
2016,Rio,cycling,Fabian Cancellara,SUI,male,gold
2016,Rio,gymnastics,Fabian Hambuechen,GER,male,gold
2016,Rio,judo,Fabio Basile,ITA,male,gold
2016,Rio,hockey,Facundo Callioni,ARG,male,gold
2016,Rio,athletics,Faith Chepngetich Kipyegon,KEN,female,gold
2016,Rio,volleyball,Fangxu Yang,CHN,female,gold
2016,Rio,boxing,Fazliddin Gaibnazarov,UZB,male,gold
2016,Rio,shooting,Fehaid Aldeehani,IOA,male,gold
2016,Rio,football,Felipe Anderson,BRA,male,gold
2016,Rio,aquatics,Ferry Weertman,NED,male,gold
2016,Rio,aquatics,Filip Filipovic,SRB,male,gold
2016,Rio,athletics,Francena McCorory,USA,female,gold
2016,Rio,football,Gabriel Barbosa,BRA,male,gold
2016,Rio,football,Gabriel Jesus,BRA,male,gold
2016,Rio,shooting,Gabriele Rossetti,ITA,male,gold
2016,Rio,canoe,Gabriella Szabo,HUN,female,gold
2016,Rio,gymnastics,Gabrielle Douglas,USA,female,gold
2016,Rio,fencing,Gauthier Grumier,FRA,male,gold
2016,Rio,aquatics,Gelena Topilina,RUS,female,gold
2016,Rio,rugby sevens,Gemma Etheridge,AUS,female,gold
2016,Rio,rowing,George Nash,GBR,male,gold
2016,Rio,hockey,Georgina Twigg,GBR,female,gold
2016,Rio,athletics,Gil Roberts,USA,male,gold
2016,Rio,sailing,Giles Scott,GBR,male,gold
2016,Rio,hockey,Giselle Ansley,GBR,female,gold
2016,Rio,aquatics,Gojko Pijetlovic,SRB,male,gold
2016,Rio,hockey,Gonzalo Peillat,ARG,male,gold
2016,Rio,cycling,Greg van Avermaet,BEL,male,gold
2016,Rio,aquatics,Gregorio Paltrinieri,ITA,male,gold
2016,Rio,aquatics,Gunnar Bentz,USA,male,gold
2016,Rio,triathlon,Gwen Jorgensen,USA,female,gold
2016,Rio,badminton,Haifeng Fu,CHN,male,gold
2016,Rio,rowing,Hamish Bond,NZL,male,gold
2016,Rio,hockey,Hannah Macleod,GBR,female,gold
2016,Rio,sailing,Hannah Mills,GBR,female,gold
2016,Rio,rowing,Hans Gruhne,GER,male,gold
2016,Rio,basketball,Harrison Barnes,USA,male,gold
2016,Rio,judo,Haruka Tachimoto,JPN,female,gold
2016,Rio,boxing,Hasanboy Dusmatov,UZB,male,gold
2016,Rio,wrestling,Hassan Aliazam Yazdanicharati,IRI,male,gold
2016,Rio,rowing,Heather Stanning,GBR,female,gold
2016,Rio,rowing,Helen Glover,GBR,female,gold
2016,Rio,wrestling,Helen Louise Maroulis,USA,female,gold
2016,Rio,hockey,Helen Richardson-Walsh,GBR,female,gold
2016,Rio,shooting,Henri Junghaenel,GER,male,gold
2016,Rio,handball,Henrik Mollgaard Jensen,DEN,male,gold
2016,Rio,handball,Henrik Toft Hansen,DEN,male,gold
2016,Rio,hockey,Hollie Webb,GBR,female,gold
2016,Rio,athletics,Hong Liu,CHN,female,gold
2016,Rio,aquatics,Huixia Liu,CHN,female,gold
2016,Rio,archery,Hyejin Chang,KOR,female,gold
2016,Rio,taekwondo,Hyeri Oh,KOR,female,gold
2016,Rio,hockey,Ignacio Ortiz,ARG,male,gold
2016,Rio,sailing,Igor Marenic,CRO,male,gold
2016,Rio,rowing,Ilse Paulis,NED,female,gold
2016,Rio,golf,Inbee Park,KOR,female,gold
2016,Rio,fencing,Inna Deriglazova,RUS,female,gold
2016,Rio,handball,Irina Bliznova,RUS,female,gold
2016,Rio,football,Isabel Kerschowski,GER,female,gold
2016,Rio,equestrian,Isabell Werth,GER,female,gold
2016,Rio,hockey,Isidoro Ibarra,ARG,male,gold
2016,Rio,wrestling,Ismael Borrero Molina,CUB,male,gold
2016,Rio,canoe,Iurii Cheban,UKR,male,gold
2016,Rio,aquatics,Jack Conger,USA,male,gold
2016,Rio,aquatics,Jack Laugher,GBR,male,gold
2016,Rio,tennis,Jack Sock,USA,male,gold
2016,Rio,taekwondo,Jade Jones,GBR,female,gold
2016,Rio,aquatics,James Feigen,USA,male,gold
2016,Rio,canoe,Jan Vandrey,GER,male,gold
2016,Rio,handball,Jannick Green Krejberg,DEN,male,gold
2016,Rio,rugby sevens,Jasa Veremalua,FIJ,male,gold
2016,Rio,cycling,Jason Kenny,GBR,male,gold
2016,Rio,fencing,Jean-Michel Lucenay,FRA,male,gold
2016,Rio,athletics,Jeff Henderson,USA,male,gold
2016,Rio,athletics,Jemima Jelagat Sumgong,KEN,female,gold
2016,Rio,cycling,Jenny Rissveds,SWE,female,gold
2016,Rio,rowing,Jeremie Azou,FRA,male,gold
2016,Rio,rugby sevens,Jerry Tuwai,FIJ,male,gold
2016,Rio,handball,Jesper Noddesbo,DEN,male,gold
2016,Rio,athletics,Jevaughn Minzie,JAM,male,gold
2016,Rio,table tennis,Jike Zhang,CHN,male,gold
2016,Rio,basketball,Jimmy Butler,USA,male,gold
2016,Rio,cycling,Jinjie Gong,CHN,female,gold
2016,Rio,cycling,Joanna Rowsell-Shand,GBR,female,gold
2016,Rio,hockey,Joaquin Menini,ARG,male,gold
2016,Rio,weightlifting,Jong Sim Rim,PRK,female,gold
2016,Rio,shooting,Jongoh Jin,KOR,male,gold
2016,Rio,canoe,Joseph Clarke,GBR,male,gold
2016,Rio,aquatics,Joseph Schooling,SIN,male,gold
2016,Rio,football,Josephine Henning,GER,female,gold
2016,Rio,shooting,Josip Glasnovic,CRO,male,gold
2016,Rio,rugby sevens,Josua Tuisova,FIJ,male,gold
2016,Rio,hockey,Juan Gilardi,ARG,male,gold
2016,Rio,hockey,Juan Lopez,ARG,male,gold
2016,Rio,hockey,Juan Saladino,ARG,male,gold
2016,Rio,hockey,Juan Vivaldi,ARG,male,gold
2016,Rio,rowing,Julia Lier,GER,female,gold
2016,Rio,boxing,Julio Cesar la Cruz,CUB,male,gold
2016,Rio,golf,Justin Rose,GBR,male,gold
2016,Rio,aquatics,KK Clark,USA,female,gold
2016,Rio,sailing,Kahena Kunze,BRA,female,gold
2016,Rio,aquatics,Kaleigh Gilchrist,USA,female,gold
2016,Rio,aquatics,Kami Craig,USA,female,gold
2016,Rio,wrestling,Kaori Icho,JPN,female,gold
2016,Rio,equestrian,Karim Laghouag,FRA,male,gold
2016,Rio,rowing,Karl Schulze,GER,male,gold
2016,Rio,handball,Kasper Sondergaard,DEN,male,gold
2016,Rio,hockey,Kate Richardson-Walsh,GBR,female,gold
2016,Rio,rowing,Katelin Snyder,USA,female,gold
2016,Rio,aquatics,Kathleen Baker,USA,female,gold
2016,Rio,cycling,Katie Archibald,GBR,female,gold
2016,Rio,aquatics,Katie Ledecky,USA,female,gold
2016,Rio,aquatics,Katinka Hosszu,HUN,female,gold
2016,Rio,judo,Kayla Harrison,USA,female,gold
2016,Rio,aquatics,Kelsi Worrell,USA,female,gold
2016,Rio,athletics,Kemar Bailey-Cole,JAM,male,gold
2016,Rio,gymnastics,Kenzo Shirai,JPN,male,gold
2016,Rio,athletics,Kerron Clement,USA,male,gold
2016,Rio,rowing,Kerry Simmonds,USA,female,gold
2016,Rio,aquatics,Kevin Cordes,USA,male,gold
2016,Rio,basketball,Kevin Durant,USA,male,gold
2016,Rio,equestrian,Kevin Staut,FRA,male,gold
2016,Rio,judo,Khasan Khalmurzaev,RUS,male,gold
2016,Rio,weightlifting,Kianoush Rostami,IRI,male,gold
2016,Rio,aquatics,Kiley Neushul,USA,female,gold
2016,Rio,rowing,Kimberley Brennan,AUS,female,gold
2016,Rio,volleyball,Kira Walkenhorst,GER,female,gold
2016,Rio,rugby sevens,Kitione Taliga,FIJ,male,gold
2016,Rio,basketball,Klay Thompson,USA,male,gold
2016,Rio,gymnastics,Kohei Uchimura,JPN,male,gold
2016,Rio,gymnastics,Koji Yamamuro,JPN,male,gold
2016,Rio,aquatics,Kosuke Hagino,JPN,male,gold
2016,Rio,cycling,Kristin Armstrong,USA,female,gold
2016,Rio,equestrian,Kristina Broring-Sprehe,GER,female,gold
2016,Rio,cycling,Kristina Vogel,GER,female,gold
2016,Rio,canoe,Krisztina Fazekas-Zur,HUN,female,gold
2016,Rio,aquatics,Kyle Chalmers,AUS,male,gold
2016,Rio,athletics,Kyle Clemons,USA,male,gold
2016,Rio,wrestling,Kyle Frederick Snyder,USA,male,gold
2016,Rio,basketball,Kyle Lowry,USA,male,gold
2016,Rio,basketball,Kyrie Irving,USA,male,gold
2016,Rio,canoe,Ladislav Skantar,SVK,male,gold
2016,Rio,weightlifting,Lasha Talakhadze,GEO,male,gold
2016,Rio,athletics,Lashawn Merritt,USA,male,gold
2016,Rio,handball,Lasse Svan,DEN,male,gold
2016,Rio,football,Laura Benkarth,GER,female,gold
2016,Rio,volleyball,Laura Ludwig,GER,female,gold
2016,Rio,cycling,Laura Trott,GBR,female,gold
2016,Rio,hockey,Laura Unsworth,GBR,female,gold
2016,Rio,gymnastics,Lauren Hernandez,USA,female,gold
2016,Rio,rowing,Lauren Schmetterling,USA,female,gold
2016,Rio,rowing,Lauritz Schoof,GER,male,gold
2016,Rio,aquatics,Leah Smith,USA,female,gold
2016,Rio,football,Lena Goessling,GER,female,gold
2016,Rio,rugby sevens,Leone Nakarawa,FIJ,male,gold
2016,Rio,football,Leonie Maier,GER,female,gold
2016,Rio,volleyball,Li Lin,CHN,female,gold
2016,Rio,canoe,Liam Heath,GBR,male,gold
2016,Rio,badminton,Liliyana Natsir,INA,female,gold
2016,Rio,aquatics,Lilly King,USA,female,gold
2016,Rio,hockey,Lily Owsley,GBR,female,gold
2016,Rio,basketball,Lindsay Whalen,USA,female,gold
2016,Rio,canoe,Lisa Carrington,NZL,female,gold
2016,Rio,rowing,Lisa Schmidla,GER,female,gold
2016,Rio,badminton,Long Chen,CHN,male,gold
2016,Rio,table tennis,Long Ma,CHN,male,gold
2016,Rio,fencing,Loredana Dinu,ROU,female,gold
2016,Rio,football,Luan,BRA,male,gold
2016,Rio,football,Luan Garcia,BRA,male,gold
2016,Rio,hockey,Luca Masso,ARG,male,gold
2016,Rio,hockey,Lucas Rey,ARG,male,gold
2016,Rio,hockey,Lucas Rossi,ARG,male,gold
2016,Rio,volleyball,Lucas Saatkamp,BRA,male,gold
2016,Rio,rowing,Lucas Tramer,SUI,male,gold
2016,Rio,hockey,Lucas Vila,ARG,male,gold
2016,Rio,volleyball,Luiz Felipe Marques Fonteles,BRA,male,gold
2016,Rio,judo,Lukas Krpalek,CZE,male,gold
2016,Rio,rowing,Maaike Head,NED,female,gold
2016,Rio,aquatics,Mack Horton,AUS,male,gold
2016,Rio,hockey,Maddie Hinch,GBR,female,gold
2016,Rio,aquatics,Madeline Dirado,USA,female,gold
2016,Rio,aquatics,Madeline Musselman,USA,female,gold
2016,Rio,gymnastics,Madison Kocian,USA,female,gold
2016,Rio,aquatics,Madison Wilson,AUS,female,gold
2016,Rio,handball,Mads Christiansen,DEN,male,gold
2016,Rio,handball,Mads Mensah Larsen,DEN,male,gold
2016,Rio,rowing,Magdalena Fularczyk-Kozlowska,POL,female,gold
2016,Rio,aquatics,Maggie Steffens,USA,female,gold
2016,Rio,rowing,Mahe Drysdale,NZL,male,gold
2016,Rio,canoe,Maialen Chourraut,ESP,female,gold
2016,Rio,judo,Majlinda Kelmendi,KOS,female,gold
2016,Rio,aquatics,Makenzie Fischer,USA,female,gold
2016,Rio,football,Mandy Islacker,GER,female,gold
2016,Rio,hockey,Manuel Brunet,ARG,male,gold
2016,Rio,tennis,Marc Lopez,ESP,male,gold
2016,Rio,canoe,Marcus Gross,GER,male,gold
2016,Rio,canoe,Marcus Walz,ESP,male,gold
2016,Rio,gymnastics,Margarita Mamun,RUS,female,gold
2016,Rio,gymnastics,Maria Tolkacheva,RUS,female,gold
2016,Rio,cycling,Mariana Pajon,COL,female,gold
2016,Rio,aquatics,Mariia Shurochkina,RUS,female,gold
2016,Rio,handball,Marina Sudakova,RUS,female,gold
2016,Rio,rowing,Mario Gyr,SUI,male,gold
2016,Rio,sailing,Marit Bouwmeester,NED,female,gold
2016,Rio,football,Marquinhos,BRA,male,gold
2016,Rio,rowing,Martin Sinkovic,CRO,male,gold
2016,Rio,sailing,Martine Grael,BRA,female,gold
2016,Rio,judo,Mashu Baker,JPN,male,gold
2016,Rio,athletics,Matej Toth,SVK,male,gold
2016,Rio,equestrian,Mathieu Lemoine,FRA,male,gold
2016,Rio,hockey,Matias Paredes,ARG,male,gold
2016,Rio,hockey,Matias Rey,ARG,male,gold
2016,Rio,rowing,Matt Gotrel,GBR,male,gold
2016,Rio,rowing,Matt Langridge,GBR,male,gold
2016,Rio,athletics,Matthew Centrowitz,USA,male,gold
2016,Rio,volleyball,Mauricio Borges Almeida Silva,BRA,male,gold
2016,Rio,volleyball,Mauricio Luiz de Souza,BRA,male,gold
2016,Rio,canoe,Max Hoff,GER,male,gold
2016,Rio,canoe,Max Rendschmidt,GER,male,gold
2016,Rio,gymnastics,Max Whitlock,GBR,male,gold
2016,Rio,basketball,Maya Moore,USA,female,gold
2016,Rio,handball,Mayya Petrova,RUS,female,gold
2016,Rio,rowing,Meghan Musnicki,USA,female,gold
2016,Rio,football,Melanie Behringer,GER,female,gold
2016,Rio,football,Melanie Leupolz,GER,female,gold
2016,Rio,aquatics,Melanie Margalis,USA,female,gold
2016,Rio,aquatics,Melissa Seidemann,USA,female,gold
2016,Rio,shooting,Mengxue Zhang,CHN,female,gold
2016,Rio,handball,Michael Damgaard Nielsen,DEN,male,gold
2016,Rio,equestrian,Michael Jung,GER,male,gold
2016,Rio,aquatics,Michael Phelps,USA,male,gold
2016,Rio,athletics,Michelle Carter,USA,female,gold
2016,Rio,wrestling,Mijain Lopez Nunez,CUB,male,gold
2016,Rio,handball,Mikkel Hansen,DEN,male,gold
2016,Rio,aquatics,Milan Aleksic,SRB,male,gold
2016,Rio,aquatics,Milos Cuk,SRB,male,gold
2016,Rio,aquatics,Minxia Wu,CHN,female,gold
2016,Rio,aquatics,Mireia Belmonte Garcia,ESP,female,gold
2016,Rio,badminton,Misaki Matsutomo,JPN,female,gold
2016,Rio,aquatics,Missy Franklin,USA,female,gold
2016,Rio,archery,Misun Choi,KOR,female,gold
2016,Rio,athletics,Mohamed Farah,GBR,male,gold
2016,Rio,rowing,Mohamed Sbihi,GBR,male,gold
2016,Rio,tennis,Monica Puig,PUR,female,gold
2016,Rio,athletics,Morolake Akinosun,USA,female,gold
2016,Rio,handball,Morten Olsen,DEN,male,gold
2016,Rio,athletics,Nafissatou Thiam,BEL,female,gold
2016,Rio,badminton,Nan Zhang,CHN,male,gold
2016,Rio,aquatics,Natalia Ishchenko,RUS,female,gold
2016,Rio,rowing,Natalia Madaj,POL,female,gold
2016,Rio,athletics,Natasha Hastings,USA,female,gold
2016,Rio,aquatics,Nathan Adrian,USA,male,gold
2016,Rio,football,Neymar,BRA,male,gold
2016,Rio,volleyball,Ni Yan,CHN,female,gold
2016,Rio,shooting,Niccolo Campriani,ITA,male,gold
2016,Rio,equestrian,Nick Skelton,GBR,male,gold
2016,Rio,athletics,Nickel Ashmeade,JAM,male,gold
2016,Rio,boxing,Nicola Adams,GBR,female,gold
2016,Rio,hockey,Nicola White,GBR,female,gold
2016,Rio,rugby sevens,Nicole Beck,AUS,female,gold
2016,Rio,weightlifting,Nijat Rahimov,KAZ,male,gold
2016,Rio,handball,Niklas Landin Jacobsen,DEN,male,gold
2016,Rio,aquatics,Nikola Jaksic,SRB,male,gold
2016,Rio,table tennis,Ning Ding,CHN,female,gold
2016,Rio,cycling,Nino Schurter,SUI,male,gold
2016,Rio,gymnastics,Oleg Verniaiev,UKR,male,gold
2016,Rio,handball,Olga Akopian,RUS,female,gold
2016,Rio,aquatics,Olivia Smoliga,USA,female,gold
2016,Rio,athletics,Omar McLeod,JAM,male,gold
2016,Rio,weightlifting,Oscar Albeiro Figueroa Mosquera,COL,male,gold
2016,Rio,rugby sevens,Osea Kolinisau,FIJ,male,gold
2016,Rio,cycling,Owain Doull,GBR,male,gold
2016,Rio,rowing,Paul Bennett,GBR,male,gold
2016,Rio,basketball,Paul George,USA,male,gold
2016,Rio,judo,Paula Pareto,ARG,female,gold
2016,Rio,hockey,Pedro Ibarra,ARG,male,gold
2016,Rio,equestrian,Penelope Leprevost,FRA,female,gold
2016,Rio,aquatics,Penny Oleksiak,CAN,female,gold
2016,Rio,aquatics,Pernille Blume,DEN,female,gold
2016,Rio,rowing,Pete Reed,GBR,male,gold
2016,Rio,sailing,Peter Burling,NZL,male,gold
2016,Rio,canoe,Peter Skantar,SVK,male,gold
2016,Rio,rowing,Phelan Hill,GBR,male,gold
2016,Rio,cycling,Philip Hindes,GBR,male,gold
2016,Rio,rowing,Philipp Wende,GER,male,gold
2016,Rio,equestrian,Philippe Rozier,FRA,male,gold
2016,Rio,athletics,Phyllis Francis,USA,female,gold
2016,Rio,rowing,Pierre Houin,FRA,male,gold
2016,Rio,handball,Polina Kuznetsova,RUS,female,gold
2016,Rio,aquatics,Qian Ren,CHN,female,gold
2016,Rio,weightlifting,Qingquan Long,CHN,male,gold
2016,Rio,volleyball,Qiuyue Wei,CHN,female,gold
2016,Rio,aquatics,Rachel Fattal,USA,female,gold
2016,Rio,taekwondo,Radik Isaev,AZE,male,gold
2016,Rio,football,Rafael Alcantara,BRA,male,gold
2016,Rio,tennis,Rafael Nadal,ESP,male,gold
2016,Rio,judo,Rafaela Silva,BRA,female,gold
2016,Rio,football,Renato Augusto,BRA,male,gold
2016,Rio,handball,Rene Toft Hansen,DEN,male,gold
2016,Rio,volleyball,Ricardo Lucarelli,BRA,male,gold
2016,Rio,aquatics,Rie Kaneto,JPN,female,gold
2016,Rio,wrestling,Risako Kawai,JPN,female,gold
2016,Rio,rugby sevens,Ro Dakuwaqa,FIJ,male,gold
2016,Rio,boxing,Robeisy Ramirez,CUB,male,gold
2016,Rio,boxing,Robson Conceicao,BRA,male,gold
2016,Rio,football,Rodrigo Caio,BRA,male,gold
2016,Rio,football,Rodrigo Dourado,BRA,male,gold
2016,Rio,equestrian,Roger Yves Bost,FRA,male,gold
2016,Rio,wrestling,Roman Vlasov,RUS,male,gold
2016,Rio,gymnastics,Rosannagh Maclennan,CAN,female,gold
2016,Rio,aquatics,Ruolin Chen,CHN,female,gold
2016,Rio,volleyball,Ruoqi Hui,CHN,female,gold
2016,Rio,weightlifting,Ruslan Nurudinov,UZB,male,gold
2016,Rio,athletics,Ruth Beitia,ESP,female,gold
2016,Rio,athletics,Ruth Jebet,BRN,female,gold
2016,Rio,athletics,Ryan Crouser,USA,male,gold
2016,Rio,aquatics,Ryan Held,USA,male,gold
2016,Rio,aquatics,Ryan Lochte,USA,male,gold
2016,Rio,aquatics,Ryan Murphy,USA,male,gold
2016,Rio,gymnastics,Ryohei Kato,JPN,male,gold
2016,Rio,hockey,Samantha Quek,GBR,female,gold
2016,Rio,aquatics,Sami Hill,USA,female,gold
2016,Rio,rugby sevens,Samisoni Viriviri,FIJ,male,gold
2016,Rio,athletics,Sandra Perkovic,CRO,female,gold
2016,Rio,fencing,Sangyoung Park,KOR,male,gold
2016,Rio,gymnastics,Sanne Wevers,NED,female,gold
2016,Rio,sailing,Santiago Lange,ARG,male,gold
2016,Rio,football,Sara Daebritz,GER,female,gold
2016,Rio,wrestling,Sara Dosho,JPN,female,gold
2016,Rio,athletics,Sara Kolak,CRO,female,gold
2016,Rio,aquatics,Sarah Sjostrom,SWE,female,gold
2016,Rio,football,Saskia Bartusiak,GER,female,gold
2016,Rio,sailing,Saskia Clark,GBR,female,gold
2016,Rio,canoe,Saul Craviotto,ESP,male,gold
2016,Rio,aquatics,Sava Randelovic,SRB,male,gold
2016,Rio,rugby sevens,Savenaca Rawaca,FIJ,male,gold
2016,Rio,rowing,Scott Durant,GBR,male,gold
2016,Rio,gymnastics,Se Gwang Ri,PRK,male,gold
2016,Rio,canoe,Sebastian Brendel,GER,male,gold
2016,Rio,basketball,Seimone Augustus,USA,female,gold
2016,Rio,rugby sevens,Semi Kunatani,FIJ,male,gold
2016,Rio,volleyball,Sergio Dutra Santos,BRA,male,gold
2016,Rio,archery,Seungyun Lee,KOR,male,gold
2016,Rio,boxing,Shakhobidin Zoirov,UZB,male,gold
2016,Rio,rugby sevens,Shannon Parry,AUS,female,gold
2016,Rio,rugby sevens,Sharni Williams,AUS,female,gold
2016,Rio,aquatics,Sharon van rouwendaal,NED,female,gold
2016,Rio,athletics,Shaunae Miller,BAH,female,gold
2016,Rio,table tennis,Shiwen Liu,CHN,female,gold
2016,Rio,judo,Shohei Ono,JPN,male,gold
2016,Rio,hockey,Shona McCALLIN,GBR,female,gold
2016,Rio,weightlifting,Shu-Ching Hsu,TPE,female,gold
2016,Rio,taekwondo,Shuai Zhao,CHN,male,gold
2016,Rio,taekwondo,Shuyin Zheng,CHN,female,gold
2016,Rio,sailing,Sime Fantela,CRO,male,gold
2016,Rio,rowing,Simon Niepmann,SUI,male,gold
2016,Rio,rowing,Simon Schuerch,SUI,male,gold
2016,Rio,fencing,Simona Gherman,ROU,female,gold
2016,Rio,fencing,Simona Pop,ROU,female,gold
2016,Rio,gymnastics,Simone Biles,USA,female,gold
2016,Rio,aquatics,Simone Manuel,USA,female,gold
2016,Rio,aquatics,Slobodan Nikic,SRB,male,gold
2016,Rio,fencing,Sofya Velikaya,RUS,female,gold
2016,Rio,weightlifting,Sohrab Moradi,IRI,male,gold
2016,Rio,taekwondo,Sohui Kim,KOR,female,gold
2016,Rio,equestrian,Sonke Rothenberger,GER,male,gold
2016,Rio,hockey,Sophie Bray,GBR,female,gold
2016,Rio,weightlifting,Sopita Tanasan,THA,female,gold
2016,Rio,wrestling,Soslan Ramonov,RUS,male,gold
2016,Rio,aquatics,Stefan Mitrovic,SRB,male,gold
2016,Rio,cycling,Steven Burke,GBR,male,gold
2016,Rio,basketball,Sue Bird,USA,female,gold
2016,Rio,weightlifting,Sukanya Srisurat,THA,female,gold
2016,Rio,weightlifting,Suping Meng,CHN,female,gold
2016,Rio,hockey,Susannah Townsend,GBR,female,gold
2016,Rio,football,Svenja Huth,GER,female,gold
2016,Rio,aquatics,Svetlana Kolesnichenko,RUS,female,gold
2016,Rio,aquatics,Svetlana Romashina,RUS,female,gold
2016,Rio,basketball,Sylvia Fowles,USA,female,gold
2016,Rio,football,Tabea Kemme,GER,female,gold
2016,Rio,wrestling,Taha Akgul,TUR,male,gold
2016,Rio,canoe,Tamara Csipes,HUN,female,gold
2016,Rio,basketball,Tamika Catchings,USA,female,gold
2016,Rio,handball,Tatiana Erokhina,RUS,female,gold
2016,Rio,athletics,Taylor Ellis-Watson,USA,female,gold
2016,Rio,judo,Teddy Riner,FRA,male,gold
2016,Rio,rowing,Tessa Gobbo,USA,female,gold
2016,Rio,athletics,Thiago Braz da Silva,BRA,male,gold
2016,Rio,football,Thiago Maia,BRA,male,gold
2016,Rio,equestrian,Thibaut Vallette,FRA,male,gold
2016,Rio,athletics,Thomas Rohler,GER,male,gold
2016,Rio,athletics,Tianna Bartoletta,USA,female,gold
2016,Rio,cycling,Tianshi Zhong,CHN,female,gold
2016,Rio,fencing,Timur Safin,RUS,male,gold
2016,Rio,basketball,Tina Charles,USA,female,gold
2016,Rio,judo,Tina Trstenjak,SLO,female,gold
2016,Rio,volleyball,Ting Zhu,CHN,female,gold
2016,Rio,aquatics,Tingmao Shi,CHN,female,gold
2016,Rio,sailing,Tom Burton,AUS,male,gold
2016,Rio,canoe,Tom Liebscher,GER,male,gold
2016,Rio,rowing,Tom Ransley,GBR,male,gold
2016,Rio,aquatics,Tom Shields,USA,male,gold
2016,Rio,badminton,Tontowi Ahmad,INA,male,gold
2016,Rio,athletics,Tony McQuay,USA,male,gold
2016,Rio,boxing,Tony Victor James Yoka,FRA,male,gold
2016,Rio,athletics,Tori Bowie,USA,female,gold
2016,Rio,aquatics,Townley Haas,USA,male,gold
2016,Rio,football,Uilson,BRA,male,gold
2016,Rio,gymnastics,Uladzislau Hancharou,BLR,male,gold
2016,Rio,athletics,Usain Bolt,JAM,male,gold
2016,Rio,rowing,Valent Sinkovic,CRO,male,gold
2016,Rio,rugby sevens,Vatemo Ravouvou,FIJ,male,gold
2016,Rio,gymnastics,Vera Biriukova,RUS,female,gold
2016,Rio,handball,Victoria Zhilinskayte,RUS,female,gold
2016,Rio,handball,Viktoriia Kalinina,RUS,female,gold
2016,Rio,rugby sevens,Viliame Mata,FIJ,male,gold
2016,Rio,shooting,Virginia Thrasher,USA,female,gold
2016,Rio,athletics,Vivian Jepkemoi Cheruiyot,KEN,female,gold
2016,Rio,aquatics,Vlada Chigireva,RUS,female,gold
2016,Rio,wrestling,Vladimer Khinchegashvili,GEO,male,gold
2016,Rio,handball,Vladlena Bobrovnikova,RUS,female,gold
2016,Rio,football,Walace,BRA,male,gold
2016,Rio,volleyball,Wallace de Souza,BRA,male,gold
2016,Rio,athletics,Wayde van Niekerk,RSA,male,gold
2016,Rio,weightlifting,Wei Deng,CHN,female,gold
2016,Rio,football,Weverton,BRA,male,gold
2016,Rio,football,William,BRA,male,gold
2016,Rio,volleyball,William Arjona,BRA,male,gold
2016,Rio,rowing,William Satch,GBR,male,gold
2016,Rio,archery,Woojin Kim,KOR,male,gold
2016,Rio,volleyball,Xia Ding,CHN,female,gold
2016,Rio,volleyball,Xiangyu Gong,CHN,female,gold
